Title,News Agency,Link,Date
"Xi, Putin embrace growing cooperation between Russia and China at BRICS summit",VOA Asia,https://news.google.com/rss/articles/CBMitwFBVV95cUxPM20yTUpBbFRHaEZVaGY2S3JBRldGRlJRRDdIRjh5MmozRjhnRUQ5NE9sQmZvS3lweEh5YlE4ajhKQ3VNakJLV3ZPS3hKVjZTVTA0NDFkMXl6YUdFTDZESEpQRXVYaEM2TjgtMFN3bWxWc0dWeDhTLVFTak5QLXBsU3JVUHhERlRIbU5Gc3VHRnNUdm8xM0lqOVduR0ZraDZucElKNF9Nb2Z4dGpndmZJRjdIZFl1ODjSAboBQVVfeXFMTVI3SV84ekc4X1VCSHBYR0NIWl9hRzFOZUxzeC0wdW1nTzZxamE4S2FrR3lnOUY5NGV3LVlpU2kzWkRBNk55b0oyZVVQUG1SR1VFYkpKTHRLTVZlWWZYUHBwYmU1TjVVTTVjaU5BcHpxLXpBekNyeWFYN0JjY00ydF9oT0xQRWNhNEFIVllXMkw2OHdtdFVqWHRDdzIwVWtpSE1NMjRPa0lHQ1RKNFl2bF9RTmJwc2NfTXZn?oc=5,22-10-2024
Venezuela furious at Brazil's Brics snub,BBC.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1xOHB1Q3R2Y0plSDJLY2o5RU4tX3FwamxKR3M4dzhkZnNOVmhkNWV6WC1UN2MxVlNpOFBHc1ZpZnhWVkp6T2dwbzk3OXNIWWQ3aXpCTVZlRDU4d9IBX0FVX3lxTE5uTF9wTXY3TG4teWs4WFVJaVVYQWNjdzNMZXZySW5ZcFBPc0hHcm5TQ096VzR4NV84SHhwdkJZWXU0MVBrQlJpQ2pZOEVGTi1XTjRfOE12OFJwdmVwR05N?oc=5,25-10-2024
BRICS gathers pace as shared grievances with West fuel alliance,Reuters,https://news.google.com/rss/articles/CBMikwFBVV95cUxQQXQ4RVdERGNCWVRjYjgzdnl4TkRlV0RROUo3NUN2cnBGb0ZVS2hRTHlxazNlVGhGMUNvYWxETWxING04dXlPaFVuRU1aQmRjcWJFcE5TcV82NUJGclQ1M1NDcFc1NUsyZF82OEtZbVd4OUNXRXFuUnR4LTAzMTNVd3pwV2hrOEJJWVVjT0sxZXlLYTQ?oc=5,25-10-2024
"Indonesia to Push For Full BRICS Membership, New Foreign Minister Says",The Diplomat,https://news.google.com/rss/articles/CBMipAFBVV95cUxPblR6WFVScmdYd3l4SVUyZ05mTFlzcGtreEw3STJHSXV4SENwRzc4c0ZIQlBIeWFfbmFWMUZndUtFZVhrVkRhQ3RGSFRjbjdPRDg2QzJ0NnRSMG1BWERSVVp4MTlOMGMta2tKNnExc2xIeUZxSkc3RG1pYy1Ja2hBazViYjVUUWZ3aDI1c1NiSEhiOWtQSVpGS0F6VmlNRi0wOVhIbA?oc=5,25-10-2024
BRICS members set to increase nuclear energy cooperation,World Nuclear News,https://news.google.com/rss/articles/CBMiogFBVV95cUxQTFdoVVdSYUN2WEFwQmtYUlBHR0NYT1NxYldnT0Z2VUwtbjdFLXB3RU1OUEJORmlxUDJ4aW91VDV5Zml0Nm00bnI5UDY0bVVzOWhrcExsbS1SNGxUaWNLWUtyNHdMNHktSXpMYS1ERmp5anFnREQ1MWlMSENkTDZpOTlVQ0NCdDZyQVhjNWJuR0VQV3lNX0tCc3dQZnlJN1pSanc?oc=5,18-10-2024
What proposals will Russia push at the BRICS summit?,Reuters,https://news.google.com/rss/articles/CBMijwFBVV95cUxPWHViOXBLSHV2ZU0yaVNsaXNzXzZEQld6ZktqblA0RXRoWGN1RlkxeHU1dnp3NHZkS2xKZ1FWa1ZTaXB2dEZGNmRVaWtoeFJBMDhwanNfclIyenNkdXBCZXJZSThfd3Qzd0FHdWc2UDB3bWVCN0g3NlA3LVBrbjl5eTdJdk4tRGFvcFRuYWdPQQ?oc=5,16-10-2024
"BRICS is a big deal, people, even if the west doesn't like their invite list",BOE Report,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNN3ZpMEU5YkZrMUNDQVhEcVdKWmV3c0tScmpfNjhtTTFfN0twY0NsS3RzR2JiY083aDZCVnJlTzV4NUtubFZZUmUtVzZ6UkI1clB5NkJjd2txN2RYaGJ6RFdMS2xRQUd5LU10SmZBa1JiYV85UzBjRERFeWxRb196WWtFV3djR0RsY25hS2paM0l0UFgySlctdXprQTRORnJEd29fLUZuS0tjTFXSAbABQVVfeXFMTmFpMnd0ZEtnOWtnbzZ6V19NTVB5YkR3RDJyR3l2YjBkVm1OZG1hSGQwVkI2R19pdTJQQ2pROUJQWUVZcUtKZUpWUlhlQVhmOTJhbWV5cHNFbGRpQjZPbFcwSmRvSFA0U2xrVG1iUUhIRTlRMTBFdVhCMmNLeDI5Yi0wRy1WTFZWM01NUUNmaWhPV1JNU1RMZzVhM0JUbXR5ZFVpOEJpX3VXUkQ3SWt3RUo?oc=5,23-10-2024
"Russia Pushes for BRICS Clearing, Depository System to Sidestep the West",Bloomberg,https://news.google.com/rss/articles/CBMivwFBVV95cUxNaXNtNFFCLWpEcWhlMjFHWjZXNVNJcklJblEtVWVFcy10VE55OFAxMWgxeW1XMTgtVDJjemEySEMxeTd1azhYV0R2TS1GV2M5TE5FRnlOX2ZnTGFFLVJRQnQwcEx0aENYdWR4aHV2V2RLS3dzdmlyTXVLQW9UMllFYjdJYnhkZnU4Yzd2VFZnbUp6N2FUR3ZEcm1XQ3RTTEZ6b1Q1QmE5dG5yQ1ptcWpyRXpyZXdSWUk2c3hGdERGYw?oc=5,24-10-2024
"Putin hosts BRICS summit, attempting to show West it can't keep Russia off global stage",PBS NewsHour,https://news.google.com/rss/articles/CBMivAFBVV95cUxQNnpQNlp2eGtSbkxoRmtkaHJla1E4czJodlIxRTE4dFI1dVJVUDNONW9DZUdsQ2lHUVgtaW1XbU82bkxNMHl0dEJMNC1CR1dGb0pJQXBFbEoxdXZFdWt6dUtlaFAzS1N1NkdfdXoyeUxDRDIzbGtCdkhvSXFvYmxpTkpZRGJ3dWZ6b2hiVlBnclpIQlFSMXJWd3lXa3RTU19NMmtqaUhjMTBqX1NIS0xmamdNYkJLdE9QUUQ2MNIBwgFBVV95cUxQYkdqN2hzYUNzYUJBZE8yRTgyMm1NY0p3WklYVmhhZGs2ZF8xdVBJX1VEUGxNQ1ZYS2xNajhWbEdoYTExd2E2VWlpM2d6YjVSaUR0NmhKbzhaWmtPaVAxQzJjRVU2QkdGcGJUeVl3MXM3THJ4T0kzREZCXzN2SGtJR0E3MXF3VlNvbVB5Ym80azVidi0zYUtpU1FpM2ZicEhUdkNmVFMtVmlrT0tjZzRwQnFEa2dSUkFERVBveTJWSEhNZw?oc=5,21-10-2024
Restricted-format meeting of the BRICS Summit,President of Russia,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBmQnJsLXByZzZGRVdqWGU5bVMtV1FXU0tSVWhKSVpPZ1JDN2c2OHlNUTZScUgyNEZrc0NrWWdOZ0lDcThEYTZvc3gzRDR4c1RBeUh3LUZxVFB3cko0OW9jM0NDT2pBZw?oc=5,23-10-2024
Brazil's BRICS Balancing Act Is Getting Harder,Americas Quarterly,https://news.google.com/rss/articles/CBMikgFBVV95cUxPSTVPQXc2bC1xRE5zWWRKY2ZxSmx0V1FQQkVpV3BMei1zdGpFOXhsd2tlNm41QzdoTTFsOWh3SFdtaUpuNE1IR2RhcmVRMTIzSVdZTHlJaFpfT3dzQ3JGT01GUEVjSWwyeklyQm9iVGYyRFJCU2NxWFU0T3lEUUFBa1huem1wRGFIWGJiZkhLUWdQZw?oc=5,21-10-2024
BRICS Vs. the G7,The Globalist,https://news.google.com/rss/articles/CBMihAFBVV95cUxNVXoySGtmck9ndV9IdElvMW5TYXozcXJOeGhqREJ2Rlp6Ui00ZEs5VGE0VVlmRk8xWldkZjBWSXBrdU5MSS1TYXlVdnFlNXNFd0RQY19kX0JnMC1KNUllR3JoTnRZbUhPNE1xZHpoUlVFRTJjbUlkSEl2V2J3WlF5ekNfcGg?oc=5,23-10-2024
BRICS is key to Putin's fight against the U.S. Not all members agree.,The Washington Post,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPV0ZtTGdEUVN2OWhZZC1RaEo2Z1d0VTdCdXVpcm9zN0RtOWJxdWVwOFhRc3FqTVM1OWx4RUFYTmNhX2UyOEhmOHhXakd1NFBVOXlRdWgxWERxRmtWLVVHYmhyS1FRWDNLd0hPZXJkRzlLRGVMNlQ5QUlFcDAwdzNMdVZYdkZOZFRfVkFJ?oc=5,21-10-2024
A crack in the BRICS: Iran's economic challenges take center stage at Russia's summit,Atlantic Council,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOb2tWN2NfZklGeVpocmdmTHdvcjdPbUVWai1aQXNTdl9TSktRanEyRUpGZWwwZ0Fnc3M0RF9yR3IyTkRsZmdqTnRBRDU5WUlISG5qN2pHSW5fMjdJMTRYaG1tSENQVDV0NlFyQkFFYmNhUklsZTZnZ2lDRGZNVmp5SWFRYnl3VzdKT1FybWo0WEtKQkVuSG45Y2FYY2JWNF9DZ2VPa2oxaXBkbmVVQjhQQnJrWVlOY1g4Q2hMem80NTdUSFEtSmxjZlFQRDFrZUlp?oc=5,22-10-2024
Putin ends BRICS summit that sought to expand Russia's global clout but was shadowed by Ukraine,Toronto Star,https://news.google.com/rss/articles/CBMiigJBVV95cUxOVkVDUjkxdkdDY19sUWtVa0JucUN6SzBIOVRhN2VTWjIzS01rZXk0aDNzX1NkTlRmOXVqUkJrOHM0TDVKYXJadTFtU3BNUEFPTmRXNFdibXdOMkExSm01WUcwYmZncXN2bTd4ZnJBeEt1MlBZblpmNkdETnpLdXZtdEdvWWxaVXRFTEVyQmdRUjdpT3VqS0I2emtfZkRuNm5NeVljdW1VTzNrSlpDZEJqQURzZEhfZkdhRVM2QmpoNlFWSENwRktQalY1ODlKMVFjaW1VVmlTTGwxUzJDeTRiQktlVTJ5aWZmZk5pcWFVRU8wWnliODYwLVY2T2VEcnN1REhIRkQzVzRyQQ?oc=5,24-10-2024
"Brics countries: Nigeria, Turkey, 10 odas join as partner countries",BBC.com,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5NbXk2eF9kbDhwbG5sYnN3Qko1Z3dqUG9RNXZRLUExVlBOU0VEZDRzRUx0SjR4RTFvaFZoOVpETXFDZ3RjM2xCRkx2OWlSQ0VqbGV0blNxUkoxV1o30gFiQVVfeXFMUF9BQ0FuTzhhaEpSNDBJcmZQNlR3cWlwZF9xT19SX0JWYV82WFZLeWcxNEZhT1QtbTZxZVUzV1lUQllXb0tjajNxc3VGR0JaV0UwTTN3N2M4LVpESGxLTXR5bVE?oc=5,24-10-2024
Putin hosts BRICS summit in Russia but Brazilian and Cuban leaders cancel attendance,Kyiv Independent,https://news.google.com/rss/articles/CBMiswFBVV95cUxPXzJoS0tob1FZWHFON1JGLTBkYW1MVTV2ZFlCSURmX1NnUEVJVHpZMjlSN1JKVEdLTWRlU1dOdzRRNWlJQ05hMU9md2I3ekFieGFjZjhvWnloSVpCRjhMLWJ5cDV4b1N1MS1mbGJBMnMwbDFjNzVUVXlrel8tNWQ0OV81blMxRlMtT1hMS25iV242a0ZlRnFWR0w2SnVlcWlpZnpNNXpDazI5M0xLYUdFX1Vkdw?oc=5,22-10-2024
Russia Has a Message for BRICS Summit Goers: Bring Cash,Bloomberg,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQZWxrZGh2TDZ6eUtIZFFrb1BGRFZkQ1lBb2F1SzJMY0F4dmJGdUJIdmpwTDQ4anhwMlZxdTNhaXVGNjRqUXQ0UzE2dlB1WDFtV2lFMnVqcTZDQUZROFl6SlN4d2tFSGk0MDNQWkFIM2paWVl4WVV1elFKWnhnNmRzZWJ3c0l6bk9rWXVxNjFKLXlsS3NKTS1icDFTaXRNRnFGSGZhd2JrdVI?oc=5,22-10-2024
"Russia's Putin hosts leaders of India, China at BRICS summit",DW (English),https://news.google.com/rss/articles/CBMilgFBVV95cUxObDVnMVEwM1VXLWM4ZlFFU1A1YzZXUzdON1YxSVR5TFRXMVh2c2hSbTlhZXNzX0ZOZEF1Zzl4SUtVQXROdk9DNGdUc01HemptZVN0dHJuZ1R4LUxCUWhMYnhBdmxLRnhsdk5iZWR3VEp3d1pROVZZZEhMeHhwd29wTFloeEs2ODhlNXRhVElqbTlrRWNZWkHSAZYBQVVfeXFMTnFOaHRoSXFEUjlDakxjaDlGcWRfM2dBMUlCeEVwYVFpbVEzclFaMnViNHYzVllBLWJ4c1BiLV9Oa01hVzV5ZHRESk1kRTdCaHBlaUVYZkJnMG1QZ3ByeGtZSENqT2M5LVR0SDRZb2pIemRlaW1QUFRyNE9xRWNXc29XQ1BYNzBqdkVac0piWlh1TUhwTXR3?oc=5,22-10-2024
Over 20 world leaders head to Russia for BRICS summit as Putin tries to rival west,Fortune,https://news.google.com/rss/articles/CBMikAFBVV95cUxNMzZGMm4xcjZlbWV5aW5yejlVVXBIVjAyUEhNek5uRnRLVkFzblFJclhDUWdaaHNfUzRWVGtXNHVYeGpmaXZUN2syaVZhNWJDQXREUFkyWmdUTk10RGMyOGJjUUo0aEVLVDBNMFRLN1AtM2JEQVlja2o5LXJxOENyMHNWUW1pUHBtVGozMHMybnY?oc=5,22-10-2024
"BRICS meeting highlights geopolitical aspirations, rivalries with West",VOA Asia,https://news.google.com/rss/articles/CBMirAFBVV95cUxNa19YWk1icDlkTlVzSzJkbW9aZENQcWN1ZldvY1pONEh2YWlOY3d6WDU5a0JqWlRhTW9ocGloSEE0Umo0dFNub2FiU3VabFBjeWhPTGVyTnNIU1NTVGFyT0tGY2d5UUxaVzlKTlI5RGN2Y0theG1zSVUwNTRTUWNfdmd2VEZGQmpWYlRKTDlmc1RYWnNjMmZlbXhibkp6SDFma0dqYnRZRWRIZWVs0gGvAUFVX3lxTE9EYkxMZVBERVFfUm9RTElTcTZSdVBuS2gwdlV4YWsxemx2WmMyb0xiSEJta3Y1Z09fM2VRQkZnZHZPNENYQ0tPdlpsVFpoY1FVc0Vob0RZMDJhV2RNc204WVphMUlvcnBHQURjV1czdi1rVzBEbWlsWlR1OWxyWVdEbTl0WnJtbXVIaWNSeDY3S0Q4OUxwcE5IaTZaNkMwb2dZaVBiUXVtUmJTQzlTVVE?oc=5,24-10-2024
Putin is hosting the BRICS summit in Russia. What to know.,The Washington Post,https://news.google.com/rss/articles/CBMikwFBVV95cUxObTIwQkdqSGphdUdZQzQzLV80TTgzWEFtbGplMHFtNEdHWHZMRlZOa3d5V01Mekxfb1g1R193RUhYcHFIOUpfaG5Gb29qSWljSWoyY2JtZXF3VlhBUDNMSEtfV3EySmRjS3BmbnNfM3BlWWhySS1OckdETVFfR196X1VqZ21YbUNQTXRnMkFDRlMxV00?oc=5,23-10-2024
Russia's proposed grain exchange for BRICS countries may take years to launch,Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQaWc1SWRKMGpWNVFkcnFnYk1KdDFWWnMzOWZsaTh4S3FJamI0VmN2T0xnWk1rUjdYalEyX0EwSXZOYkJHVGhXY3A3NHRFUE5pS1NXWWExS01xOHVNdmkzNXo4dElWeHFSRUlIejRNYXotMnNNLXE3bERST29GXzA5TGFRYkF0MmVhSmZFa3I0dURLQmVTb1d0UmRNTjY4N190aTE2TElkRmhYZlFwX2pTaGJyUlV1eHA5aHQyWEFzcGZRRjA?oc=5,24-10-2024
BRICS + and ILO Cooperation,ILO,https://news.google.com/rss/articles/CBMiakFVX3lxTE5JdE1CY1RNSHhTbDl6a3dfdzM4R3h6OTVHVFI4UjczYUduek9IYnFWNUJRb1VxbldTd2ZHM2lKek9UNTR4MmZ1SHhpdWJZdTk5VmhERlRacHBpQzVUZm11UkFzOFQ0ZVpucHc?oc=5,23-10-2024
De-dollarisation: More BRICS in the wall,ING Think,https://news.google.com/rss/articles/CBMie0FVX3lxTE9nWi1OaFFCdFlsOGtmNlNSNnJfdmo2Rl9iVjV4UVJZR1BaaUJSTi1WTnQ4S0VmZzFkWmp4M0RhSnVVR216N0U1ZVR1VkhQX2pfY0ZsbUVHS3llVUNFSjhtYWlabDFlV2tqRDRZNkVTV1VCWGgwOE5FODlRMA?oc=5,23-10-2024
Understanding the BRICS Summit,The New York Times,https://news.google.com/rss/articles/CBMif0FVX3lxTE80TEcxamxSaC1fMGdaSHY2aE80OVRrT200ai1WejF4R1FYZ3BBRTVWWVFTNWpEX3dSdVNPVi1OTk50d3hNcl9BZ1l6N3lKQi03cGFHRmJuQTdGbGRjbUdHRF9jaXg0QU1SeWdKaGhpZ0hZR3VsUkRWX1FHOGZCUzQ?oc=5,22-10-2024
"At BRICS summit, Russia tries to build a world without the US",The Christian Science Monitor,https://news.google.com/rss/articles/CBMinwFBVV95cUxQUlFObGxQS0hwTWt3dW5zT3dJTGJlcmpJbHBsdGNVcjhQVld6MzB6YVVoZWhvcURzUUMxMnAxRTdCLWdOQnh1TjlSdWRCcjNUZVlvYW1zWGRWeUtLeGdmdGZlZTRxbHNObm9CaTdhSTFTYVJ5Z3JNUDNDNnRfdnNkdWlYYkhMZHJRWmt0OWh4enFjSEhHRjRsR3FZRFM1MkHSAbgBQVVfeXFMTlIwQ3o0NnpROE9DeWxjc2J5RHozMzhJT3pzWGh5emRuTFBJV3NwVEhudmFDaFp4MkU3QXhDb0VJUGJBd2FjOUU1Q2wtY3FzWWxlZUNXZGd2QkNfQTdIV0ZQZ281ZVdSaVhydVJEVldibXlFREs5UC02MUpPcmM5RktIeHlVLWE2c2FVbVVsNXZtSk1MVGhNdmlMYm1nTGgzRmM0cHBkUUcydXJCMk9zc1V5WFhSNXcyZA?oc=5,24-10-2024
What happened at the BRICS summit?,Reuters,https://news.google.com/rss/articles/CBMieEFVX3lxTFBMcnRNV0ZSemdsN2VjRUpzZTRpbzZwaVRRQ2ZnS3ZrYmFTQzBKZEhlOGRNQ0lUU0xaSzNBU2djdjJjcVgxY3BsMVNaM3Iwb1MzdUZhOXMzWTFiZVZpWWVvbVBoUU1fNFNubVItbFExaEtQQk9hZHdwNw?oc=5,24-10-2024
"Xi, Modi Hail Russia Ties While Meeting Putin at BRICS Summit",Bloomberg,https://news.google.com/rss/articles/CBMitAFBVV95cUxQd0dsSDFEemVwd043NjRtVWZJOHdpeVJXNDMyUXphZ1JxU1Zfb3NseUIwaW53SEpkb203bGNBRTl2NDlpV05XTEF5b1hYQl91ajBjQUt5NDBROS1aWGVLRUQ0SUxEaFZDMUwzZ2h5TzdqVGxjeGhNUkczWXlkSmFyd0tIZlUyb0hQYm1LTVhFTlVjY2d0OVBOX0VjTEt3a1VFMGZKSkxZQTRuWWROY3EzYzVLWmw?oc=5,22-10-2024
Bigger BRICS: Building a multipolar world?,RBC Wealth Management,https://news.google.com/rss/articles/CBMilgFBVV95cUxOc3o1eU1HQmI3MF9tTUs2OHdUazBwbGF2YmJDN3FWQWtlSWNNY1Vxb3FrQ1JNeG8wWFZVLW91QWpFTlhSVDZ4aFBuQTlMSGYwTGIwcTBZWlA2eVlLWXZXUXhHV29JNEx1aXlHSmZxa2ZWNk8wa2tLc21mWVljbW9fblhpams2SjhWNmd2aVQzM2ZxUFlOOGc?oc=5,24-10-2024
What to know about Putin's BRICS summit with world leaders,Axios,https://news.google.com/rss/articles/CBMif0FVX3lxTE9PaVEyN0Y5T3pKNVJodXFjYzNHeVQtNF9lekJzM0xKYzVzSUVIQXkxOUFkZ1JvMnlHMjh5dHVRWGpCMHc4bGlOa1d3aFFIZmJrMm1NM1JWbFRNd0dYU0stb0Z4Sko3eGYtdUpITWFTU0thd1h6dW5lcWxiTGktY1E?oc=5,22-10-2024
Putin warns of Middle East conflagration and debates Ukraine at BRICS,Reuters,https://news.google.com/rss/articles/CBMiowFBVV95cUxPUjhtdkJScnAxTHlFd214aHJJTFVwdGROSFk1dTBmWEMwd3BtMWs1UDhCVXpoNUo2NURxVmFBeGVaTDRfcTlwSjRnbk16Q3RPQXBzSXZiaFFpSDZUNlFNdGVQdUZRMjE4VmxqVkRQYjZoU3ppTS1PNDJ6SnlpUWVTYktIRDh6Y09qTnlrVS1VamdlSU1neTgzNFZ0TTR3UW9BZ1RB?oc=5,24-10-2024
Meeting with journalists from BRICS countries,President of Russia,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9MQ0l6YXA5ZEo4dlNqWU5nLWhjNVBJeG1XcUc5ZUtocUhMVXdWcHJkek56aHo0T1NuaGQ5N0s1MG5fOGxUSjJNeDAxbzdlMTJxNEx0NkhDd2FDblM2?oc=5,18-10-2024
UN chief tells Putin Ukraine invasion violates international law,FRANCE 24 English,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNUHM3Nlg4U1ZHSFZNYzB1c3AxNW1Cd001Q0tOTTdLOHN4UFpnYXVUa2phWHJnNno5YjRpM2ZoQUVtUmw2eFVndENlUTB6VmJsZXlBVmlNUnFocENSMDU1VnduVzFXYWNuRW0yNE9VczZTVDEzVzNhcGdqNHlMR0NieHNCcEk1SnFlb0I1b2VoeUxBUVJ0NkJWWXl1ZVQ1NmhZVFRreU1tc3Y4dGc?oc=5,24-10-2024
Russia in talks with BRICS over precious metals exchange,Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxPd01sZGJMYk1md05DWVFKY3hSODVhWWFmT1YwMWRaaGZGNUZIQzhtMjBPdE02Wmt5TDdBWUo1RHhfQ080elVMc2dWdE44TkpxeVAxMHJpYUxZRThzOWU2bG4xa0g2cUhLNllVNW8wQUxQMVF2dXVQSGxMM3cwelEzaUNpMm9JdUU4RXBmd0tRbnRCOHc4SHo2OFI1bG5RX3R3UTRVNGRkN09VRnk2OWc?oc=5,24-10-2024
"Final day of BRICS Summit: Putin's press conference, Palestine's bid, and Maduro's presence",Brasil de Fato,https://news.google.com/rss/articles/CBMiywFBVV95cUxPeGU0bmlwZmRZU3RyOHhpVGFCYmx5MzlrOUdXLURpcGJ6NGNpaXVBWkx5Z0lwdmdjX1lhODFYemE3alhhWF9CWGhUUVZFWXBSMWdWcVR1dTBicnBoYmtvRmxzb0F3S29QQXdOOHVoTnJiRGlTc2g2ZUxhbkVfcVNkVE53RWNsMlp2WXBNSkw2b2VkcldUWk1mbUVkeDVndUNqQUNrLWt2T1J2d0toR1RWbEdWbnFtOUtMbm1IdE9FMGdOU3o4NENJV2Rwdw?oc=5,25-10-2024
BRICS Alliance Expands to Include 13 New Members,Democracy Now!,https://news.google.com/rss/articles/CBMinwFBVV95cUxNNTdYRk1YbHhDRVdpZEVGakFQczU0OVVVS1BuTEZ6SU9XRHVXV0ZIWE13QWE2TjA1ellBX1dXVGE2TGRldFpfeEpUdVp4ZG1KNkZiMXlTVkItRjJOSnFUZG9iQm9jQXI5WHp5MWNsX3owYmk3Y25PMnBkM2NzNG9raVhrSl9iaUF6SVNqX0RwbDZlLU84R1pVSjY5UXpuNTg?oc=5,25-10-2024
Putin ends BRICS summit overshadowed by Ukraine war,DW (English),https://news.google.com/rss/articles/CBMijAFBVV95cUxOSXBqcnNneDBXaEMyaXl2U2tFQTN2M290ZzR0aFdoMXNTSU5aRWNlOGZNNk5JOXRKdTB1V2xzX1JmQnpZM1NFZTh6XzJ4Y2VvUFBXaVRiMHRxXzlBVW5wbGhOM2FQNlQ0dWQ1Y0dEMHd2SUliQnVoVkw0NWF4NGVzZkdKS3F2OUwyb0dsRdIBjAFBVV95cUxNNDh2Mk1DUllwbXpXMUpzUWhEb2Y1QTItXzBqYVA3SDlLd09ZOXFJZG95TFo4WkdpaWJFUmtOSkswWFZwcEljYjY0MC1GRTZ3ZHJPQTY5SzBraC1SMTROMUlfTjI2UlJRR0N6WHNGMUdaenlsRElxbm5fTjF2ZnR5THdhMkM3LWRJUFF6UA?oc=5,24-10-2024
Putin scores a BRICS win with rare Xi and Modi show of harmony,Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOUDF0Q2NtTVlsNHVjdkM1cDRKN3hSY3BSdWt6RkZCemh6bzUtT3ZDbXdsSVhSRkdteTY3LTlzWHdQbDJYOWxzMGFkSmdYWUtyaE1QYU9lMUo1Unk2c0xqQ1dPM2lqN1dDNjJLamtldGZUQmppWjRYMnNfWXY1c0tRajRvUmZNTWxhSXM0cm1XX2FPZ2tpVkRXVzVQSEdjSjNWa09Kem82UzFvdw?oc=5,23-10-2024
"Putin says BRICS, not the West, will drive global economic growth",Reuters,https://news.google.com/rss/articles/CBMiogFBVV95cUxPcmlXVWdLLTRTbUVJR2dPMDMxYmdHMHZuYVJMbGNrLVp5N3VhbEdmTTdjNTdETDBEOHhDSXVrcTMwM1ZxRHJPemExQnJsdXVPbkdiSVhzdzh0MkVPaUlBZ29zeDI0YlBkdmNTU2M4c1dCNUJXWXNYaHJjY1NKWTljejNwSUdYcy1NRWcxbjZyQjhKWFpSVWhfSmZZWFJ0MzlWV3c?oc=5,18-10-2024
"Putin hosts growing BRICS alliance in Russia, touting it as an alternative to the West's ""perverse methods""",CBS News,https://news.google.com/rss/articles/CBMirAFBVV95cUxNYmhvMEZscEpCTTE1YTJLNGJwLWhiU080TkZiU2NkT05yNXVhMjRlemdIVDVPRk1wSnhfbFdLa2hXbjViSmVqYi1ManZQUUdfdmU2NFg3Y3FVNnhmM2R1TXE2X1M1T21lVkpCQWVsc0tMWml6VkdfUFJ3d1ZjMm9PUUxQeVktSGtiVHlocVVxcWZlR3lkVW9hc2c0Q28tY3FWb0ZIa1dodFZBQllm0gGyAUFVX3lxTE8zLTlfaklDN0ttTl8zWUNnSkVldmNlMG5EMEhkZDVsNERNcVF5MlZiUDhXV2dXY2dycVRxbzJuV1NCNzZxZnNRbGQxQ2pNWmRKNld5LU1mdGU3YTRHZGFabnRLNDJzQkNzbUhQQUpOZEtUZ0MtOGlQUXgzMWxka3J3RDRLcV9MakZvaUlyUzF6U1FIZnVVajFqVzZXa0JQV0ZfRnhZSVA3eUx5cklQU1pNbnc?oc=5,24-10-2024
"Putin relishes role on stage, but Ukraine war looms over BRICS summit",The Washington Post,https://news.google.com/rss/articles/CBMihwFBVV95cUxPbEYtSU42MmgtTnZTN2dkSzI1Yks1X0hkU05LWmlZWmdVZnBCVmFOZkh4Y3FvZGVRajFZSFlTUlBDRG9tTVVLWTVaYjFNTnY1YnZ6bjF3Y2JxdTNPWVhMVkV2YmVkUEhpNmpuXzI1d3ZwSXZPc3RGWU5Tbm1TSWgwc0kyTjV2UFk?oc=5,24-10-2024
Kazakhstan Pauses Prospective Application to BRICS,The Jamestown Foundation,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNeGYwSnhmcGNSdk5CdDlwbFZjNXV2UDc0VWZDbVlUZ2l2NldkcWh4OWVzOG5laUdjcG9LNGlac3IwNGR2UW5LUXRBbERvMHdndUlXRmhpelBTd3hSbDN4ZUZyTXRsVF9KNE5Wa0VsMk1RSzJtelBQbGoxUVY3T1BId0Jkak93X3ZK?oc=5,23-10-2024
Vladimir Putin's alternative to 'weaponised' dollar fails to excite Brics partners,Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTFBISkZqMzV2dzFUaVc2cVhudkxsU3QwblVSRUw0TVZfdV9nempkejdxUE9xeDFheGZNbzFrTnVLblJWcEtHY191bmZkb1pITXRCNFU3cXZyYWsyRC1KMnQwcUhBZW9yQm5vblBiZ2NEdFc?oc=5,24-10-2024
What to Know About the BRICS Group of Countries Rivaling the G-7,Bloomberg,https://news.google.com/rss/articles/CBMimAFBVV95cUxOY0d3TFJaRjBRR25JX2thYjhmWE1ua1pWV21KLTBLeHJrM1pQUVUtaHBoUEVfM0F3Q1FkYXg1bENrc1VoTUNmanltSldEaGlGUWtYV3hJX3ZHaWRsN25nRkhiU1YtRXZ5dGh1cmRPNUhHTXVRNzZvcjI4XzZkMlk3V2h0X0ZZbTNhMlBkOEZiaWtNYnQxS0FoUg?oc=5,19-10-2024
